"V1"	"fasta"	"scaffold"	"gene_position"	"start_position"	"end_position"	"strandedness"	"rank"	"ko_id"	"kegg_hit"	"uniref_id"	"uniref_hit"	"uniref_taxonomy"	"uniref_RBH"	"uniref_identity"	"uniref_bitScore"	"uniref_eVal"	"peptidase_id"	"peptidase_family"	"peptidase_hit"	"peptidase_RBH"	"peptidase_identity"	"peptidase_bitScore"	"peptidase_eVal"	"pfam_hits"	"cazy_ids"	"cazy_hits"	"cazy_subfam_ec"	"cazy_best_hit"	"heme_regulatory_motif_count"
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4945"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4945	5593780	5594697	1	"B"	""	""	"Q4K7Z7_PSEF5"	"UniRef90_Q4K7Z7 Transcriptional regulator, LysR family n=49 Tax=Pseudomonadaceae TaxID=135621 RepID=Q4K7Z7_PSEF5"	"Pseudomonadaceae"	TRUE	0.901	575	9.968e-183	""	""	""	NA	NA	NA	NA	"LysR substrate binding domain [PF03466.24]; Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.31]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4946"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4946	5594807	5595412	-1	"B"	"K09857"	"uncharacterized protein"	"A0A0C5E691_9PSED"	"UniRef90_A0A0C5E691 ABC-type transport auxiliary lipoprotein component domain-containing protein n=45 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5E691_9PSED"	"Pseudomonadaceae"	TRUE	0.873	364	1e-111	""	""	""	NA	NA	NA	NA	"ABC-type transport auxiliary lipoprotein component [PF03886.17]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4947"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4947	5595409	5597097	-1	"B"	"K06192"	"paraquat-inducible protein B"	"A0A0C5EDV3_9PSED"	"UniRef90_A0A0C5EDV3 Mce/MlaD domain-containing protein n=37 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5EDV3_9PSED"	"Pseudomonadaceae"	TRUE	0.896	1051	0	""	""	""	NA	NA	NA	NA	"MlaD protein [PF02470.24]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4948"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4948	5597090	5597704	-1	"B"	"K03808"	"paraquat-inducible protein A"	"A0A0D5XVE3_9PSED"	"UniRef90_A0A0D5XVE3 Paraquat-inducible protein A n=30 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0D5XVE3_9PSED"	"Pseudomonadaceae"	TRUE	0.936	402	8.154e-125	""	""	""	NA	NA	NA	NA	"Paraquat-inducible protein A [PF04403.17]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4949"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4949	5597704	5598312	-1	"B"	"K03808"	"paraquat-inducible protein A"	"A0A0C5EQ02_9PSED"	"UniRef90_A0A0C5EQ02 Paraquat-inducible protein A n=25 Tax=Pseudomonas TaxID=286 RepID=A0A0C5EQ02_9PSED"	"Pseudomonas"	TRUE	0.891	377	4.337e-116	""	""	""	NA	NA	NA	NA	"Paraquat-inducible protein A [PF04403.17]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4950"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4950	5598433	5599104	1	"B"	""	""	"UPI001E41196D"	"UniRef90_UPI001E41196D TetR/AcrR family transcriptional regulator n=4 Tax=Pseudomonas TaxID=286 RepID=UPI001E41196D"	"Pseudomonas"	TRUE	0.865	379	3.276e-116	""	""	""	NA	NA	NA	NA	"Bacterial regulatory proteins, tetR family [PF00440.27]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4951"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4951	5599117	5599593	-1	"C"	""	""	"A0A1Q8ELN0_9PSED"	"UniRef90_A0A1Q8ELN0 Chlorhexidine efflux transporter domain-containing protein n=31 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A1Q8ELN0_9PSED"	"Pseudomonadaceae"	FALSE	0.892	275	1.226e-81	""	""	""	NA	NA	NA	NA	"Chlorhexidine efflux transporter [PF05232.16]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4952"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4952	5599651	5600505	1	"B"	""	""	"A0A0C5EDV9_9PSED"	"UniRef90_A0A0C5EDV9 HTH lysR-type domain-containing protein n=49 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5EDV9_9PSED"	"Pseudomonadaceae"	TRUE	0.882	523	5.996e-165	""	""	""	NA	NA	NA	NA	"LysR substrate binding domain [PF03466.24]; Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.31]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4953"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4953	5600610	5601860	-1	"B"	""	""	"A0A0D5XVD8_9PSED"	"UniRef90_A0A0D5XVD8 RNA polymerase subunit sigma-24 n=69 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0D5XVD8_9PSED"	"Pseudomonadaceae"	TRUE	0.874	751	2.203e-241	""	""	""	NA	NA	NA	NA	"Family of unknown function (DUF6596) [PF20239.2]; Sigma-70 region 2 [PF04542.18]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4954"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4954	5601860	5602351	-1	"C"	""	""	"A0A0C5EQ09_9PSED"	"UniRef90_A0A0C5EQ09 Activator of Hsp90 ATPase homologue 1-like C-terminal domain-containing protein n=31 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5EQ09_9PSED"	"Pseudomonadaceae"	FALSE	0.945	325	6.081e-99	""	""	""	NA	NA	NA	NA	"Activator of Hsp90 ATPase homolog 1-like protein [PF08327.15]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4955"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4955	5602404	5602748	-1	"C"	""	""	"A0A0C5E1D0_9PSED"	"UniRef90_A0A0C5E1D0 YCII-related domain-containing protein n=26 Tax=Pseudomonas TaxID=286 RepID=A0A0C5E1D0_9PSED"	"Pseudomonas"	FALSE	0.928	224	1.009e-64	""	""	""	NA	NA	NA	NA	"YCII-related domain [PF03795.18]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4956"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4956	5602816	5603250	-1	"C"	""	""	"A0A3G7K2P3_9PSED"	"UniRef90_A0A3G7K2P3 Ketosteroid isomerase, putative n=15 Tax=Pseudomonas TaxID=286 RepID=A0A3G7K2P3_9PSED"	"Pseudomonas"	FALSE	1	311	2.882e-94	""	""	""	NA	NA	NA	NA	"SnoaL-like domain [PF13474.10]; Calcium/calmodulin dependent protein kinase II association domain [PF08332.14]; SnoaL-like domain [PF12680.11]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4957"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4957	5603436	5603933	1	"C"	""	""	"A0A0C5EDW4_9PSED"	"UniRef90_A0A0C5EDW4 N-acetyltransferase domain-containing protein n=44 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5EDW4_9PSED"	"Pseudomonadaceae"	FALSE	0.942	318	1.961e-96	""	""	""	NA	NA	NA	NA	"Acetyltransferase (GNAT) family [PF00583.29]; Acetyltransferase (GNAT) domain [PF13673.11]; Acetyltransferase (GNAT) domain [PF13508.11]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4958"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4958	5603954	5604559	1	"B"	"K07006"	"uncharacterized protein"	"A0A1H3PS44_9PSED"	"UniRef90_A0A1H3PS44 Pyridoxamine 5'-phosphate oxidase putative domain-containing protein n=48 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A1H3PS44_9PSED"	"Pseudomonadaceae"	TRUE	0.917	387	1.135e-119	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4959"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4959	5604727	5605068	-1	"C"	""	""	"A0A554PG95_9PSED"	"UniRef90_A0A554PG95 Type II toxin-antitoxin system RelE/ParE family toxin n=13 Tax=Pseudomonas TaxID=286 RepID=A0A554PG95_9PSED"	"Pseudomonas"	FALSE	0.953	229	2.169e-66	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4960"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4960	5605046	5605327	-1	"C"	""	""	"A0A5E7I564_PSEFL"	"UniRef90_A0A5E7I564 Prevent-host-death protein n=10 Tax=Pseudomonas TaxID=286 RepID=A0A5E7I564_PSEFL"	"Pseudomonas"	FALSE	0.833	154	1.004e-40	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4961"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4961	5605420	5605923	-1	"C"	"K00669"	"arylalkylamine N-acetyltransferase [EC:2.3.1.87]"	"A0A1H3PRZ7_9PSED"	"UniRef90_A0A1H3PRZ7 Ribosomal protein S18 acetylase RimI n=40 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A1H3PRZ7_9PSED"	"Pseudomonadaceae"	FALSE	0.913	317	5.558e-96	""	""	""	NA	NA	NA	NA	"Acetyltransferase (GNAT) domain [PF13508.11]; Acetyltransferase (GNAT) family [PF00583.29]; Acetyltransferase (GNAT) domain [PF13673.11]; Acetyltransferase (GNAT) domain [PF13420.11]; Nodulation protein A (NodA) [PF02474.19]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4962"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4962	5606093	5606203	1	"C"	""	""	"A0A3G7TVY3_9PSED"	"UniRef90_A0A3G7TVY3 Uncharacterized protein n=3 Tax=Pseudomonas chlororaphis TaxID=587753 RepID=A0A3G7TVY3_9PSED"	"Pseudomonas chlororaphis"	FALSE	0.961	75	1.411e-14	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4963"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4963	5606233	5606721	-1	"B"	""	""	"A0A7S5HSE9_9PSED"	"UniRef90_A0A7S5HSE9 AraC family transcriptional regulator n=42 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A7S5HSE9_9PSED"	"Pseudomonadaceae"	TRUE	1	354	5.721e-109	""	""	""	NA	NA	NA	NA	"Integron-associated effector binding protein [PF14526.10]; GyrI-like small molecule binding domain [PF06445.19]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4964"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4964	5606788	5607450	-1	"B"	"K06895"	"L-lysine exporter family protein LysE/ArgO"	"A0A1H3PTL2_9PSED"	"UniRef90_A0A1H3PTL2 L-lysine exporter family protein LysE/ArgO n=10 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A1H3PTL2_9PSED"	"Pseudomonadaceae"	TRUE	0.917	424	5.082e-132	""	""	""	NA	NA	NA	NA	"LysE type translocator [PF01810.22]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4965"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4965	5607706	5608917	1	"B"	"K14261"	"alanine-synthesizing transaminase [EC:2.6.1.-]"	"G8PXD0_PSEO1"	"UniRef90_G8PXD0 YfdZ n=1373 Tax=Bacteria TaxID=2 RepID=G8PXD0_PSEO1"	"Bacteria"	TRUE	0.964	818	9.129e-265	""	""	""	NA	NA	NA	NA	"Aminotransferase class I and II [PF00155.25]; Cys/Met metabolism PLP-dependent enzyme [PF01053.24]; Aminotransferase class-V [PF00266.23]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4966"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4966	5609100	5610452	-1	"B"	"K03299"	"gluconate:H+ symporter, GntP family"	"A0A3M3EE04_9PSED"	"UniRef90_A0A3M3EE04 Gluconate permease n=685 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A3M3EE04_9PSED"	"Pseudomonadaceae"	TRUE	0.845	787	2.737e-253	""	""	""	NA	NA	NA	NA	"GntP family permease [PF02447.20]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4967"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4967	5610536	5611069	-1	"B"	"K00851"	"gluconokinase [EC:2.7.1.12]"	"A0A0D5XVC8_9PSED"	"UniRef90_A0A0D5XVC8 Gluconokinase n=22 Tax=Pseudomonas TaxID=286 RepID=A0A0D5XVC8_9PSED"	"Pseudomonas"	TRUE	0.945	353	2.206e-108	""	""	""	NA	NA	NA	NA	"Shikimate kinase [PF01202.26]; AAA domain [PF13671.10]; AAA domain [PF13238.10]; Adenylylsulphate kinase [PF01583.24]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4968"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4968	5611285	5612316	1	"B"	"K06145"	"LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor"	"A0A0D5XW57_9PSED"	"UniRef90_A0A0D5XW57 LacI family transcription regulator n=4 Tax=Pseudomonas TaxID=286 RepID=A0A0D5XW57_9PSED"	"Pseudomonas"	TRUE	0.909	653	8.777e-209	""	""	""	NA	NA	NA	NA	"Periplasmic binding proteins and sugar binding domain of LacI family [PF00532.25]; Periplasmic binding protein-like domain [PF13377.10]; Periplasmic binding protein domain [PF13407.10]; Bacterial regulatory proteins, lacI family [PF00356.25]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4969"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4969	5612324	5612941	-1	"B"	"K05835"	"threonine efflux protein"	"A0A554PFP3_9PSED"	"UniRef90_A0A554PFP3 LysE family translocator n=31 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A554PFP3_9PSED"	"Pseudomonadaceae"	TRUE	0.902	388	1e-119	""	""	""	NA	NA	NA	NA	"LysE type translocator [PF01810.22]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4970"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4970	5613008	5613970	1	"B"	"K03566"	"LysR family transcriptional regulator, glycine cleavage system transcriptional activator"	"A0A2N8BIK2_9PSED"	"UniRef90_A0A2N8BIK2 DNA-binding transcriptional regulator DsdC n=45 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A2N8BIK2_9PSED"	"Pseudomonadaceae"	TRUE	0.898	597	4.341e-190	""	""	""	NA	NA	NA	NA	"Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.31]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4971"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4971	5613981	5614904	-1	"B"	""	""	"A0A0C5EDX4_9PSED"	"UniRef90_A0A0C5EDX4 HTH lysR-type domain-containing protein n=46 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5EDX4_9PSED"	"Pseudomonadaceae"	TRUE	0.909	565	2.887e-179	""	""	""	NA	NA	NA	NA	"Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.31]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4972"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4972	5615052	5615483	1	"C"	""	""	"A0A0C5E9S0_9PSED"	"UniRef90_A0A0C5E9S0 Chlorhexidine efflux transporter domain-containing protein n=41 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5E9S0_9PSED"	"Pseudomonadaceae"	FALSE	0.923	278	4.808e-83	""	""	""	NA	NA	NA	NA	"Chlorhexidine efflux transporter [PF05232.16]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4973"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4973	5615567	5616196	1	"B"	"K00799"	"glutathione S-transferase [EC:2.5.1.18]"	"A0A554PFR0_9PSED"	"UniRef90_A0A554PFR0 Glutathione S-transferase n=53 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A554PFR0_9PSED"	"Pseudomonadaceae"	TRUE	0.997	442	1.511e-138	""	""	""	NA	NA	NA	NA	"Glutathione S-transferase, N-terminal domain [PF13417.10]; Glutathione S-transferase, N-terminal domain [PF02798.24]; Glutathione S-transferase, N-terminal domain [PF13409.10]; Glutathione S-transferase, C-terminal domain [PF00043.29]; Glutathione S-transferase, C-terminal domain [PF14497.10]; Glutathione S-transferase, C-terminal domain [PF13410.10]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4974"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4974	5616486	5617907	1	"B"	"K08369"	"MFS transporter, putative metabolite:H+ symporter"	"A0A0C5E1E8_9PSED"	"UniRef90_A0A0C5E1E8 Major facilitator superfamily (MFS) profile domain-containing protein n=56 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5E1E8_9PSED"	"Pseudomonadaceae"	TRUE	0.913	904	3.541e-293	""	""	""	NA	NA	NA	NA	"Sugar (and other) transporter [PF00083.28]; Major Facilitator Superfamily [PF07690.20]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4975"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4975	5618087	5618596	1	"C"	""	""	"A0A554PFQ9_9PSED"	"UniRef90_A0A554PFQ9 Uncharacterized protein n=38 Tax=Pseudomonas TaxID=286 RepID=A0A554PFQ9_9PSED"	"Pseudomonas"	FALSE	0.854	301	2.541e-90	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4976"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4976	5618664	5619536	-1	"B"	""	""	"A0A285GAY5_9PSED"	"UniRef90_A0A285GAY5 DNA-binding transcriptional regulator, LysR family n=52 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A285GAY5_9PSED"	"Pseudomonadaceae"	TRUE	0.906	550	2.849e-174	""	""	""	NA	NA	NA	NA	"LysR substrate binding domain [PF03466.24]; Bacterial regulatory helix-turn-helix protein, lysR family [PF00126.31]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4977"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4977	5619633	5620235	1	"B"	"K00799"	"glutathione S-transferase [EC:2.5.1.18]"	"A0A554PFR4_9PSED"	"UniRef90_A0A554PFR4 Glutathione transferase GstA n=49 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A554PFR4_9PSED"	"Pseudomonadaceae"	TRUE	0.936	396	7.654e-123	""	""	""	NA	NA	NA	NA	"Glutathione S-transferase, N-terminal domain [PF13409.10]; Glutathione S-transferase, N-terminal domain [PF02798.24]; Glutathione S-transferase, C-terminal domain [PF00043.29]; Glutathione S-transferase, N-terminal domain [PF13417.10]; Glutathione S-transferase, C-terminal domain [PF13410.10]; Glutathione S-transferase, C-terminal domain [PF14497.10]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4978"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4978	5620602	5620718	-1	"C"	""	""	"A0A1H1PX26_9PSED"	"UniRef90_A0A1H1PX26 Uncharacterized protein n=4 Tax=Pseudomonas TaxID=286 RepID=A0A1H1PX26_9PSED"	"Pseudomonas"	FALSE	0.866	71	5.207e-13	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4979"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4979	5620820	5621257	1	"C"	""	""	"A0A7S5HSF7_9PSED"	"UniRef90_A0A7S5HSF7 N-acetyltransferase n=5 Tax=Pseudomonas TaxID=286 RepID=A0A7S5HSF7_9PSED"	"Pseudomonas"	FALSE	0.98	302	4.306e-91	""	""	""	NA	NA	NA	NA	"Acetyltransferase (GNAT) domain [PF13508.11]; Acetyltransferase (GNAT) family [PF00583.29]; Acetyltransferase (GNAT) domain [PF13673.11]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4980"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4980	5621318	5622136	1	"B"	""	""	"A0A3G7JLD0_9PSED"	"UniRef90_A0A3G7JLD0 Methyltransferase n=33 Tax=Pseudomonas TaxID=286 RepID=A0A3G7JLD0_9PSED"	"Pseudomonas"	TRUE	0.942	540	4.447e-171	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4981"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4981	5622180	5622719	-1	"B"	"K01462"	"peptide deformylase [EC:3.5.1.88]"	"Q4K7V5_PSEF5"	"UniRef90_Q4K7V5 Peptide deformylase n=744 Tax=Bacteria TaxID=2 RepID=Q4K7V5_PSEF5"	"Bacteria"	TRUE	0.959	363	9.105e-112	""	""	""	NA	NA	NA	NA	"Polypeptide deformylase [PF01327.25]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4982"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4982	5622722	5623669	-1	"B"	"K07058"	"membrane protein"	"A0A0C5E1G5_9PSED"	"UniRef90_A0A0C5E1G5 Ribonuclease BN n=55 Tax=Pseudomonadaceae TaxID=135621 RepID=A0A0C5E1G5_9PSED"	"Pseudomonadaceae"	TRUE	0.891	587	1.705e-186	""	""	""	NA	NA	NA	NA	"Virulence factor BrkB [PF03631.19]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4983"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4983	5623842	5624033	-1	"C"	""	""	"A0A3G7TU18_9PSED"	"UniRef90_A0A3G7TU18 CsbD-like domain-containing protein n=11 Tax=Pseudomonas TaxID=286 RepID=A0A3G7TU18_9PSED"	"Pseudomonas"	FALSE	0.88	118	7.448e-29	""	""	""	NA	NA	NA	NA	"CsbD-like [PF05532.16]"	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4984"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4984	5624245	5624622	1	"C"	""	""	"Q4K7V2_PSEF5"	"UniRef90_Q4K7V2 Uncharacterized protein n=40 Tax=Pseudomonas TaxID=286 RepID=Q4K7V2_PSEF5"	"Pseudomonas"	FALSE	0.895	235	1.802e-68	""	""	""	NA	NA	NA	NA	""	""	""	""	""	0
"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985_1108f2b0a712474f_1_4985"	"Pseudomonas_chlororaphis_subsp_aureofaciens_ATCC_13985"	"1108f2b0a712474f_1"	4985	5624784	5626472	-1	"B"	"K01897"	"long-chain acyl-CoA synthetase [EC:6.2.1.3]"	"A0A5E6VX57_PSEFL"	"UniRef90_A0A5E6VX57 Long-chain-fatty-acid--CoA ligase n=891 Tax=Bacteria TaxID=2 RepID=A0A5E6VX57_PSEFL"	"Bacteria"	TRUE	0.916	1080	0	""	""	""	NA	NA	NA	NA	"AMP-binding enzyme [PF00501.32]; AMP-binding enzyme C-terminal domain [PF13193.10]"	""	""	""	""	0
